ResolvedPersonID,RoleTable,RoleRowID,CaseMasterID,MatchConfidence
1197,Accused,5442,4816,0.85
1198,Accused,2338,2013,1.0
1199,Accused,2339,2013,1.0
1199,Accused,4770,4207,0.9
1199,Accused,5091,4495,1.0
1200,Accused,2354,2025,1.0
1201,Accused,2355,2027,0.95
1201,Accused,2500,2157,0.95
1202,Accused,2356,2027,0.9
1202,Accused,2438,2097,0.9
1202,Accused,3967,3481,0.85
1203,Accused,2357,2028,0.85
1203,Accused,4312,3806,0.85
1204,Accused,2362,2031,0.9
1204,Accused,5192,4585,0.9
1205,Accused,2363,2031,0.9
1205,Accused,2417,2081,0.9
1206,Accused,2364,2032,1.0
1206,Accused,5508,4868,0.85
1206,Accused,5516,4871,1.0
1207,Accused,2365,2032,0.9
1207,Accused,2379,2043,0.9
1208,Accused,2366,2032,1.0
1208,Accused,4306,3799,1.0
1208,Accused,5155,4554,0.9
1209,Accused,2369,2035,1.0
1209,Accused,2426,2086,0.95
1209,Accused,3095,2694,1.0
1209,Accused,4894,4317,0.95
1210,Accused,2373,2039,0.9
1210,Accused,3668,3203,0.9
1210,Accused,5239,4626,0.9
1211,Accused,2374,2039,0.9
1211,Accused,2614,2262,0.9
1212,Accused,2375,2040,0.95
1212,Accused,2442,2101,0.95
1212,Accused,3469,3019,0.85
1212,Accused,4499,3957,0.85
1213,Accused,2376,2041,1.0
1213,Accused,3979,3490,1.0
1213,Accused,4989,4398,1.0
1214,Accused,2381,2044,1.0
1215,Accused,2384,2047,1.0
1215,Accused,3542,3084,1.0
1215,Accused,4631,4068,0.9
1216,Accused,2385,2049,0.95
1216,Accused,3631,3172,0.95
1216,Accused,5263,4655,0.9
1217,Accused,2386,2050,1.0
1217,Accused,3124,2716,1.0
1217,Accused,4184,3684,0.85
1218,Accused,2387,2050,1.0
1219,Accused,2389,2054,1.0
1219,Accused,4067,3568,1.0
1220,Accused,2390,2057,0.95
1220,Accused,5053,4459,0.95
1221,Accused,2391,2057,1.0
1221,Accused,2858,2480,1.0
1222,Accused,2402,2071,1.0
1222,Accused,5154,4554,1.0
1222,Accused,5431,4808,0.9
1223,Accused,2403,2071,1.0
1223,Accused,4490,3950,1.0
1223,Accused,4784,4222,0.95
1224,Accused,2409,2073,0.925
1224,Accused,2630,2276,0.925
1224,Accused,2822,2447,0.925
1224,Accused,2937,2552,0.925
1224,Accused,3827,3342,0.875
1224,Accused,5061,4471,0.825
1225,Accused,2427,2089,1.0
1226,Accused,2429,2091,1.0
1227,Accused,2430,2091,1.0
1227,Accused,2792,2423,1.0
1227,Accused,3308,2879,0.95
1227,Accused,4199,3694,0.95
1228,Accused,2431,2092,1.0
1228,Accused,3282,2857,0.95
1228,Accused,4381,3861,1.0
1228,Accused,5051,4458,0.9
1228,Accused,5484,4847,0.95
1229,Accused,2433,2095,0.95
1229,Accused,3301,2875,0.95
1230,Accused,2435,2096,1.0
1231,Accused,2437,2097,0.9
1231,Accused,3400,2957,0.9
1232,Accused,2440,2100,1.0
1233,Accused,2448,2106,1.0
1233,Accused,4514,3974,0.95
1233,Accused,5030,4437,1.0
1234,Accused,2457,2114,1.0
1235,Accused,2466,2123,0.9
1235,Accused,3637,3177,0.9
1236,Accused,2467,2124,1.0
1237,Accused,2468,2125,1.0
1238,Accused,2469,2127,0.9
1238,Accused,3402,2961,0.9
1239,Accused,2475,2134,0.85
1239,Accused,4630,4068,0.85
1240,Accused,2476,2135,1.0
1241,Accused,2478,2137,1.0
1242,Accused,2483,2143,1.0
1243,Accused,2484,2143,0.95
1243,Accused,4941,4353,0.95
1244,Accused,2487,2146,0.95
1244,Accused,2837,2459,0.95
1244,Accused,3139,2728,0.9
1245,Accused,2488,2148,1.0
1245,Accused,3898,3416,1.0
1246,Accused,2491,2150,1.0
1246,Accused,2637,2281,1.0
1247,Accused,2494,2154,1.0
1248,Accused,2498,2156,0.9
1248,Accused,2576,2224,0.9
1248,Accused,4419,3899,0.9
1249,Accused,2503,2160,0.9
1249,Accused,4958,4368,0.9
1250,Accused,2504,2160,1.0
1250,Accused,2974,2583,0.95
1250,Accused,3618,3153,1.0
1250,Accused,3951,3468,1.0
1250,Accused,4980,4384,0.9
1251,Accused,2506,2164,0.85
1251,Accused,4018,3522,1.0
1251,Accused,4044,3549,1.0
1252,Accused,2507,2165,1.0
1253,Accused,2511,2167,1.0
1254,Accused,2512,2168,1.0
1255,Accused,2516,2172,0.95
1255,Accused,4109,3608,0.95
1256,Accused,2518,2176,0.95
1256,Accused,2903,2525,0.95
1256,Accused,4285,3773,0.9
1256,Accused,5502,4863,0.95
1257,Accused,2519,2176,0.95
1257,Accused,3446,2999,0.9
1257,Accused,5621,4953,0.95
1258,Accused,2522,2179,0.9
1258,Accused,3382,2940,0.9
1258,Accused,4138,3635,0.9
1259,Accused,2535,2187,0.95
1259,Accused,4654,4092,0.95
1259,Accused,5062,4471,0.9
1260,Accused,2538,2188,1.0
1260,Accused,3663,3198,1.0
1260,Accused,3841,3359,0.85
1260,Accused,5163,4562,0.9
1261,Accused,2543,2193,1.0
1262,Accused,2544,2196,0.9
1262,Accused,4196,3691,0.9
1263,Accused,2550,2199,1.0
1264,Accused,2551,2200,0.85
1264,Accused,4325,3818,0.85
1265,Accused,2562,2207,0.9
1265,Accused,2738,2368,0.9
1266,Accused,2563,2209,1.0
1267,Accused,2569,2214,1.0
1267,Accused,5469,4837,0.95
1267,Accused,5553,4897,1.0
1268,Accused,2574,2222,1.0
1269,Accused,2579,2230,1.0
1270,Accused,2580,2230,0.95
1270,Accused,2739,2368,0.9
1270,Accused,5556,4899,0.95
1271,Accused,2586,2234,0.95
1271,Accused,3196,2782,0.95
1271,Accused,3237,2812,0.95
1272,Accused,2588,2235,1.0
1273,Accused,2589,2236,1.0
1273,Accused,4821,4255,1.0
1273,Accused,5105,4505,0.9
1274,Accused,2593,2241,1.0
1274,Accused,3709,3235,1.0
1275,Accused,2597,2244,1.0
1275,Accused,3398,2954,1.0
1276,Accused,2602,2252,1.0
1277,Accused,2605,2256,1.0
1277,Accused,5646,4970,1.0
1278,Accused,2609,2258,0.95
1278,Accused,3439,2991,0.95
1279,Accused,2613,2260,1.0
1280,Accused,2616,2263,0.9
1280,Accused,4938,4350,0.9
1281,Accused,2618,2267,0.85
1281,Accused,3492,3039,0.85
1282,Accused,2621,2270,1.0
1283,Accused,2624,2272,0.9
1283,Accused,4697,4134,0.9
1284,Accused,2625,2272,1.0
1284,Accused,3595,3134,1.0
1284,Accused,4544,4000,1.0
1285,Accused,2634,2277,0.95
1285,Accused,4448,3918,0.95
1286,Accused,2636,2280,1.0
1287,Accused,2641,2283,0.95
1287,Accused,3731,3250,0.9
1287,Accused,4407,3890,0.95
1288,Accused,2642,2284,1.0
1288,Accused,5447,4822,1.0
1289,Accused,2643,2284,1.0
1289,Accused,3835,3350,1.0
1290,Accused,2646,2286,1.0
1290,Accused,4571,4023,1.0
1291,Accused,2648,2291,0.9
1291,Accused,4886,4310,0.9
1292,Accused,2656,2297,0.9
1292,Accused,2657,2299,0.85
1292,Accused,2828,2452,0.85
1292,Accused,3733,3251,0.85
1292,Accused,4141,3636,0.85
1292,Accused,4494,3954,0.9
1293,Accused,2659,2301,1.0
1293,Accused,3531,3078,1.0
1293,Accused,4042,3548,0.95
1293,Accused,4455,3923,1.0
1294,Accused,2660,2302,1.0
1295,Accused,2663,2303,1.0
1295,Accused,3075,2676,1.0
1296,Accused,2665,2305,0.95
1296,Accused,3857,3377,0.95
1296,Accused,3948,3465,0.95
1297,Accused,2667,2306,0.9
1297,Accused,4931,4345,0.9
1298,Accused,2669,2307,1.0
1299,Accused,2671,2311,1.0
1299,Accused,4533,3991,1.0
1300,Accused,2676,2315,0.85
1300,Accused,4145,3642,0.85
1301,Accused,2677,2315,0.9
1301,Accused,4398,3882,0.9
1302,Accused,2685,2322,0.95
1302,Accused,2917,2535,0.95
1302,Accused,3315,2885,0.95
1303,Accused,2687,2324,1.0
1303,Accused,4669,4106,1.0
1303,Accused,5168,4565,0.95
1304,Accused,2693,2329,1.0
1305,Accused,2694,2330,0.95
1305,Accused,5359,4739,0.95
1306,Accused,2697,2333,0.95
1306,Accused,4246,3733,0.95
1306,Accused,4429,3907,0.9
1307,Accused,2701,2335,0.95
1307,Accused,3689,3224,0.95
1307,Accused,5467,4836,0.85
1308,Accused,2703,2336,0.95
1308,Accused,4098,3598,0.95
1309,Accused,2704,2337,0.85
1309,Accused,5546,4893,0.85
1310,Accused,2708,2343,1.0
1310,Accused,3096,2694,0.9
1310,Accused,5086,4491,1.0
1311,Accused,2711,2346,0.95
1311,Accused,2955,2565,0.9
1311,Accused,4690,4123,0.95
1311,Accused,4960,4370,0.95
1311,Accused,5339,4727,0.95
1312,Accused,2720,2352,1.0
1312,Accused,5426,4803,1.0
1313,Accused,2722,2355,0.95
1313,Accused,4322,3815,0.95
1313,Accused,5620,4952,0.95
1314,Accused,2724,2356,0.95
1314,Accused,3493,3040,0.95
1314,Accused,4142,3637,0.9
1314,Accused,4939,4351,0.95
1315,Accused,2725,2357,1.0
1315,Accused,5305,4699,1.0
1316,Accused,2729,2361,1.0
1317,Accused,2737,2367,0.85
1317,Accused,5577,4914,0.85
1318,Accused,2742,2370,1.0
1318,Accused,3405,2963,1.0
1319,Accused,2744,2371,1.0
1320,Accused,2745,2372,1.0
1320,Accused,5216,4604,1.0
1321,Accused,2750,2377,0.95
1321,Accused,4662,4097,0.85
1321,Accused,5199,4590,0.95
1322,Accused,2754,2382,1.0
1323,Accused,2756,2384,1.0
1323,Accused,3754,3273,1.0
1323,Accused,5302,4698,0.95
1324,Accused,2758,2385,1.0
1324,Accused,3859,3379,1.0
1324,Accused,4205,3700,1.0
1324,Accused,4763,4200,0.95
1324,Accused,5320,4711,1.0
1325,Accused,2760,2386,1.0
1326,Accused,2767,2394,0.9
1326,Accused,4102,3602,0.9
1326,Accused,4905,4326,0.85
1326,Accused,5568,4908,0.85
1327,Accused,2770,2399,0.95
1327,Accused,3725,3244,0.95
1328,Accused,2774,2402,1.0
1328,Accused,4857,4287,0.9
1328,Accused,5041,4449,1.0
1329,Accused,2775,2402,0.9
1329,Accused,5680,4998,0.9
1330,Accused,2780,2406,0.9
1330,Accused,3976,3488,0.9
1331,Accused,2781,2407,0.95
1331,Accused,4788,4227,0.95
1331,Accused,5038,4448,0.9
1332,Accused,2783,2414,0.9
1332,Accused,5341,4728,0.9
1333,Accused,2785,2415,0.95
1333,Accused,4094,3596,0.95
1333,Accused,4807,4239,0.9
1334,Accused,2788,2419,0.9
1334,Accused,4720,4153,1.0
1334,Accused,4926,4342,1.0
1335,Accused,2797,2427,0.85
1335,Accused,5463,4833,0.85
1335,Accused,5588,4924,0.85
1336,Accused,2798,2430,0.95
1336,Accused,3574,3112,0.95
1337,Accused,2801,2432,1.0
1338,Accused,2807,2438,0.95
1338,Accused,4705,4142,0.95
1339,Accused,2811,2441,0.85
1339,Accused,3401,2959,0.85
1340,Accused,2813,2442,0.9
1340,Accused,4341,3832,0.9
1341,Accused,2815,2442,0.95
1341,Accused,5576,4914,0.95
1342,Accused,2819,2444,0.85
1342,Accused,3584,3124,0.85
1343,Accused,2821,2446,1.0
1344,Accused,2827,2452,0.9
1344,Accused,3813,3332,0.9
1344,Accused,4260,3752,0.85
1345,Accused,2830,2455,0.85
1345,Accused,2831,2456,0.85
1346,Accused,2834,2457,1.0
1347,Accused,2836,2458,0.95
1347,Accused,5403,4784,0.95
1348,Accused,2840,2463,1.0
1349,Accused,2841,2464,1.0
1349,Accused,5088,4493,1.0
1350,Accused,2843,2466,1.0
1350,Accused,5481,4844,1.0
1351,Accused,2845,2468,0.85
1351,Accused,4424,3903,0.85
1352,Accused,2846,2469,1.0
1352,Accused,4278,3767,1.0
1353,Accused,2849,2472,1.0
1353,Accused,3178,2767,0.85
1353,Accused,4270,3761,1.0
1354,Accused,2851,2473,0.9
1354,Accused,4921,4339,0.9
1355,Accused,2855,2477,1.0
1356,Accused,2860,2483,0.9
1356,Accused,4412,3893,0.95
1356,Accused,4643,4083,0.95
1357,Accused,2865,2488,1.0
1358,Accused,2867,2489,0.9
1358,Accused,4528,3987,0.9
1359,Accused,2870,2490,1.0
1359,Accused,3749,3270,1.0
1360,Accused,2875,2497,1.0
1361,Accused,2879,2499,0.95
1361,Accused,4005,3512,0.95
1362,Accused,2883,2501,0.95
1362,Accused,3468,3019,0.9
1362,Accused,4149,3648,0.95
1363,Accused,2891,2509,1.0
1363,Accused,3565,3106,0.9
1363,Accused,3693,3226,1.0
1363,Accused,5045,4451,1.0
1364,Accused,2893,2512,0.9
1364,Accused,3000,2605,0.9
1365,Accused,2901,2521,1.0
1365,Accused,4598,4043,1.0
1365,Accused,5310,4703,0.85
1366,Accused,2906,2526,0.95
1366,Accused,3098,2695,0.9
1366,Accused,4219,3712,0.95
1367,Accused,2909,2528,0.9
1367,Accused,3195,2782,0.9
1368,Accused,2916,2534,1.0
1369,Accused,2923,2538,1.0
1370,Accused,2924,2539,1.0
1371,Accused,2926,2540,0.9
1371,Accused,3302,2876,0.95
1371,Accused,5452,4825,0.95
1372,Accused,2930,2543,1.0
1373,Accused,2934,2550,0.95
1373,Accused,4277,3767,0.95
1373,Accused,5368,4746,0.85
1374,Accused,2942,2554,0.95
1374,Accused,3583,3122,0.95
1374,Accused,5198,4589,0.95
1375,Accused,2948,2560,0.85
1375,Accused,3086,2683,0.85
1376,Accused,2951,2563,1.0
1377,Accused,2954,2564,0.95
1377,Accused,3782,3303,0.95
1377,Accused,5021,4429,0.9
1378,Accused,2956,2566,1.0
1379,Accused,2958,2568,0.85
1379,Accused,5428,4804,0.85
1380,Accused,2959,2568,0.95
1380,Accused,3236,2810,0.95
1381,Accused,2960,2569,0.95
1381,Accused,3291,2863,0.95
1382,Accused,2961,2570,1.0
1382,Accused,3156,2744,0.95
1382,Accused,4696,4131,1.0
1382,Accused,4810,4241,0.95
1383,Accused,2969,2579,0.85
1383,Accused,5209,4598,0.85
1384,Accused,2970,2579,0.9
1384,Accused,3839,3356,0.9
1385,Accused,2971,2580,0.85
1385,Accused,3919,3436,0.85
1386,Accused,2973,2582,1.0
1387,Accused,2976,2584,1.0
1388,Accused,2977,2586,1.0
1389,Accused,2978,2586,1.0
1389,Accused,3324,2897,0.95
1389,Accused,4493,3953,0.95
1389,Accused,5456,4827,1.0
1390,Accused,2981,2587,1.0
1391,Accused,2983,2590,0.9
1391,Accused,3038,2639,0.85
1391,Accused,4310,3804,0.9
1392,Accused,2986,2593,1.0
1392,Accused,4124,3621,0.95
1392,Accused,4375,3857,1.0
1392,Accused,4447,3917,0.95
1393,Accused,2988,2595,1.0
1394,Accused,2989,2597,1.0
1395,Accused,2991,2597,0.85
1395,Accused,4467,3931,0.85
1396,Accused,2993,2599,1.0
1396,Accused,4573,4027,1.0
1397,Accused,2994,2599,1.0
1398,Accused,2995,2600,1.0
1398,Accused,5267,4660,1.0
1399,Accused,2996,2601,1.0
1400,Accused,2999,2604,1.0
1401,Accused,3004,2610,0.9
1401,Accused,3627,3168,0.9
1402,Accused,3010,2617,1.0
1402,Accused,3415,2973,0.9
1402,Accused,3751,3272,0.95
1402,Accused,3822,3338,1.0
1402,Accused,3981,3490,1.0
1403,Accused,3011,2618,0.95
1403,Accused,3145,2734,0.95
1404,Accused,3014,2622,1.0
1404,Accused,5314,4706,1.0
1405,Accused,3016,2623,1.0
1405,Accused,4188,3687,0.95
1405,Accused,4836,4271,1.0
1406,Accused,3029,2634,1.0
1407,Accused,3032,2635,1.0
1408,Accused,3040,2640,0.95
1408,Accused,5352,4734,0.95
1409,Accused,3044,2643,1.0
1410,Accused,3047,2644,0.95
1410,Accused,5589,4925,0.95
1411,Accused,3054,2655,0.9
1411,Accused,4615,4055,0.9
1412,Accused,3055,2655,0.9
1412,Accused,5182,4577,0.9
1413,Accused,3057,2657,0.9
1413,Accused,3593,3132,0.9
1414,Accused,3060,2662,1.0
1415,Accused,3062,2665,0.95
1415,Accused,3536,3080,0.9
1415,Accused,4771,4208,0.95
1415,Accused,4864,4293,0.9
1416,Accused,3064,2667,1.0
1417,Accused,3065,2668,1.0
1418,Accused,3067,2670,0.85
1418,Accused,5405,4786,0.85
1419,Accused,3068,2671,0.9
1419,Accused,3935,3452,0.9
1420,Accused,3071,2675,0.9
1420,Accused,5642,4967,0.9
1421,Accused,3076,2677,1.0
1422,Accused,3078,2679,0.85
1422,Accused,4216,3710,0.85
1423,Accused,3079,2680,1.0
1424,Accused,3084,2683,1.0
1424,Accused,4523,3980,1.0
1425,Accused,3085,2683,0.85
1425,Accused,3687,3219,0.85
1426,Accused,3087,2686,0.85
1426,Accused,5501,4862,0.85
1427,Accused,3088,2687,1.0
1427,Accused,4733,4170,0.85
1427,Accused,5675,4994,1.0
1428,Accused,3103,2699,0.95
1428,Accused,3144,2733,0.9
1428,Accused,4484,3941,0.95
1429,Accused,3104,2699,1.0
1430,Accused,3109,2703,1.0
1431,Accused,3112,2705,0.9
1431,Accused,4502,3961,0.9
1432,Accused,3114,2707,1.0
1432,Accused,3424,2981,0.85
1432,Accused,4370,3850,0.95
1432,Accused,5373,4750,1.0
1433,Accused,3117,2710,1.0
1434,Accused,3120,2712,0.9
1434,Accused,5409,4788,0.9
1435,Accused,3121,2714,0.95
1435,Accused,3804,3323,0.95
1436,Accused,3128,2719,1.0
1437,Accused,3135,2725,0.95
1437,Accused,4577,4029,0.95
1438,Accused,3138,2728,0.9
1438,Accused,3647,3184,0.9
1439,Accused,3140,2729,1.0
1440,Accused,3142,2732,0.95
1440,Accused,4474,3936,1.0
1440,Accused,5112,4512,1.0
1441,Accused,3146,2736,0.9
1441,Accused,3323,2893,0.9
1441,Accused,3957,3474,0.9
1441,Accused,4357,3843,0.85
1442,Accused,3147,2737,1.0
1443,Accused,3149,2738,0.9
1443,Accused,3667,3202,0.9
1444,Accused,3151,2740,0.9
1444,Accused,5531,4883,0.9
1445,Accused,3159,2747,1.0
1446,Accused,3160,2748,0.95
1446,Accused,3920,3436,0.95
1447,Accused,3161,2749,1.0
1447,Accused,3742,3266,0.85
1447,Accused,5639,4965,1.0
1448,Accused,3164,2752,1.0
1449,Accused,3165,2752,1.0
1450,Accused,3166,2753,1.0
1451,Accused,3174,2761,0.9
1451,Accused,5394,4774,0.9
1452,Accused,3176,2763,1.0
1452,Accused,4047,3552,1.0
1453,Accused,3179,2769,1.0
1454,Accused,3181,2769,1.0
1455,Accused,3182,2772,0.95
1455,Accused,3305,2877,0.9
1455,Accused,4640,4081,0.95
1455,Accused,5356,4737,0.85
1456,Accused,3183,2772,0.85
1456,Accused,4557,4011,0.85
1457,Accused,3189,2778,1.0
1457,Accused,4070,3571,0.95
1457,Accused,4305,3799,0.85
1457,Accused,5415,4794,1.0
1458,Accused,3191,2780,1.0
1458,Accused,4319,3813,0.95
1458,Accused,4974,4378,1.0
1459,Accused,3193,2781,1.0
1459,Accused,4834,4270,1.0
1460,Accused,3200,2784,1.0
1461,Accused,3201,2785,0.95
1461,Accused,4534,3992,0.95
1461,Accused,5593,4929,0.95
1462,Accused,3202,2785,0.95
1462,Accused,3288,2862,0.95
1462,Accused,4299,3795,0.95
1463,Accused,3204,2787,0.9
1463,Accused,4963,4371,0.9
1464,Accused,3205,2787,0.95
1464,Accused,3646,3184,0.95
1464,Accused,4496,3955,0.95
1464,Accused,4706,4144,0.95
1465,Accused,3207,2789,1.0
1466,Accused,3213,2796,0.95
1466,Accused,4076,3575,0.95
1467,Accused,3214,2796,1.0
1468,Accused,3216,2798,0.85
1468,Accused,4725,4157,0.85
1469,Accused,3219,2800,0.95
1469,Accused,3578,3115,1.0
1469,Accused,3921,3439,1.0
1469,Accused,5065,4473,0.9
1470,Accused,3222,2801,1.0
1471,Accused,3227,2804,0.85
1471,Accused,3518,3066,0.85
1472,Accused,3232,2808,0.85
1472,Accused,3489,3037,0.85
1473,Accused,3233,2809,0.95
1473,Accused,5233,4621,0.95
1474,Accused,3243,2821,1.0
1475,Accused,3247,2823,1.0
1476,Accused,3249,2827,0.95
1476,Accused,3662,3198,0.95
1476,Accused,4507,3967,0.95
1476,Accused,4820,4255,0.95
1476,Accused,4872,4297,0.95
1477,Accused,3250,2827,1.0
1478,Accused,3255,2831,0.9
1478,Accused,3869,3388,0.9
1479,Accused,3256,2834,0.85
1479,Accused,4459,3926,0.85
1480,Accused,3259,2837,1.0
1481,Accused,3261,2840,1.0
1482,Accused,3263,2842,0.95
1482,Accused,3932,3449,0.9
1482,Accused,4672,4107,0.95
1483,Accused,3266,2845,0.95
1483,Accused,4084,3585,0.95
1484,Accused,3270,2849,1.0
1485,Accused,3274,2853,1.0
1485,Accused,4589,4036,1.0
1485,Accused,5315,4707,0.95
1486,Accused,3279,2855,0.95
1486,Accused,3606,3144,0.95
1486,Accused,3756,3275,0.95
1487,Accused,3295,2865,0.9
1487,Accused,4116,3612,0.9
1488,Accused,3313,2883,1.0
1489,Accused,3316,2886,0.9
1489,Accused,4164,3667,0.9
1490,Accused,3318,2887,0.85
1490,Accused,4868,4295,0.85
1491,Accused,3328,2900,1.0
1491,Accused,3346,2914,1.0
1492,Accused,3333,2903,0.95
1492,Accused,4777,4215,0.95
1492,Accused,5130,4529,0.9
1493,Accused,3338,2909,1.0
1493,Accused,4225,3720,0.85
1493,Accused,5507,4866,1.0
1493,Accused,5605,4942,0.85
1494,Accused,3344,2913,1.0
1495,Accused,3348,2915,0.95
1495,Accused,4292,3782,0.95
1496,Accused,3349,2916,1.0
1497,Accused,3353,2918,1.0
1498,Accused,3354,2918,0.95
1498,Accused,3793,3313,0.95
1499,Accused,3355,2919,1.0
1500,Accused,3361,2924,1.0
1500,Accused,5610,4947,1.0
1501,Accused,3364,2927,1.0
1502,Accused,3378,2936,1.0
1503,Accused,3381,2940,0.95
1503,Accused,4581,4032,0.95
1504,Accused,3387,2947,0.85
1504,Accused,3414,2973,0.85
1505,Accused,3388,2948,1.0
1505,Accused,4318,3811,1.0
1506,Accused,3391,2951,1.0
1507,Accused,3392,2951,0.85
1507,Accused,3864,3383,0.85
1508,Accused,3407,2966,1.0
1508,Accused,5220,4607,1.0
1508,Accused,5391,4772,0.9
1509,Accused,3408,2966,0.95
1509,Accused,3945,3460,0.9
1509,Accused,4397,3881,0.95
1510,Accused,3432,2985,1.0
1511,Accused,3434,2987,1.0
1511,Accused,4176,3678,1.0
1512,Accused,3436,2989,0.9
1512,Accused,4781,4219,0.9
1513,Accused,3437,2990,1.0
1514,Accused,3443,2998,0.9
1514,Accused,3456,3011,0.9
1515,Accused,3451,3006,1.0
1515,Accused,3512,3060,0.95
1515,Accused,4438,3912,1.0
1515,Accused,5499,4861,0.95
1516,Accused,3453,3009,0.9
1516,Accused,3747,3269,0.9
1517,Accused,3458,3013,0.9
1517,Accused,5274,4667,0.9
1518,Accused,3459,3014,1.0
1519,Accused,3462,3016,1.0
1520,Accused,3466,3018,0.95
1520,Accused,4873,4299,0.95
1521,Accused,3473,3021,1.0
1522,Accused,3479,3028,1.0
1522,Accused,4099,3599,1.0
1523,Accused,3480,3030,0.85
1523,Accused,4234,3724,0.85
1524,Accused,3490,3038,0.9
1524,Accused,3670,3206,0.9
1525,Accused,3498,3043,0.9
1525,Accused,4122,3620,0.9
1526,Accused,3499,3045,1.0
1526,Accused,5072,4479,1.0
1526,Accused,5441,4815,1.0
1527,Accused,3505,3051,1.0
1528,Accused,3514,3062,0.85
1528,Accused,4790,4229,0.85
1529,Accused,3517,3065,0.9
1529,Accused,5591,4928,0.9
1530,Accused,3522,3070,1.0
1531,Accused,3523,3071,1.0
1532,Accused,3527,3074,1.0
1533,Accused,3530,3076,0.85
1533,Accused,4545,4002,0.85
1534,Accused,3534,3079,0.9
1534,Accused,4457,3925,0.9
1535,Accused,3540,3082,1.0
1535,Accused,5211,4599,1.0
1536,Accused,3541,3084,1.0
1536,Accused,4411,3892,1.0
1537,Accused,3544,3085,1.0
1537,Accused,5074,4480,1.0
1538,Accused,3546,3086,1.0
1539,Accused,3548,3087,0.95
1539,Accused,4893,4316,0.95
1540,Accused,3549,3089,0.85
1540,Accused,4912,4333,0.85
1541,Accused,3551,3090,0.85
1541,Accused,5644,4969,0.85
1542,Accused,3553,3093,0.9
1542,Accused,3922,3441,0.95
1542,Accused,3966,3481,0.95
1543,Accused,3555,3097,1.0
1544,Accused,3559,3101,1.0
1544,Accused,4100,3600,1.0
1544,Accused,4154,3654,1.0
1544,Accused,4683,4118,0.95
1545,Accused,3560,3104,0.9
1545,Accused,5515,4871,0.9
1546,Accused,3562,3104,1.0
1547,Accused,3563,3105,1.0
1548,Accused,3564,3105,1.0
1549,Accused,3568,3108,1.0
1549,Accused,4158,3660,1.0
1549,Accused,4275,3764,0.9
1549,Accused,4753,4191,1.0
1550,Accused,3570,3109,0.9
1550,Accused,5367,4745,0.9
1551,Accused,3585,3125,0.9
1551,Accused,4526,3985,0.9
1552,Accused,3586,3126,1.0
1552,Accused,4114,3611,1.0
1552,Accused,4565,4018,1.0
1553,Accused,3588,3126,0.95
1553,Accused,4057,3559,0.95
1553,Accused,4431,3907,0.9
1554,Accused,3594,3133,1.0
1555,Accused,3598,3137,1.0
1556,Accused,3601,3138,1.0
1557,Accused,3604,3142,1.0
1558,Accused,3605,3143,1.0
1558,Accused,4063,3566,1.0
1559,Accused,3609,3147,0.9
1559,Accused,5333,4722,0.9
1560,Accused,3612,3149,1.0
1561,Accused,3617,3152,1.0
1562,Accused,3621,3159,0.85
1562,Accused,5329,4719,0.85
1563,Accused,3632,3173,1.0
1564,Accused,3635,3174,0.85
1564,Accused,4240,3730,0.85
1565,Accused,3641,3181,0.9
1565,Accused,4998,4407,0.9
1566,Accused,3645,3183,1.0
1567,Accused,3649,3186,0.85
1567,Accused,3798,3319,0.85
1568,Accused,3656,3193,1.0
1569,Accused,3658,3194,1.0
1569,Accused,3743,3267,1.0
1569,Accused,5242,4629,0.95
1570,Accused,3659,3195,0.95
1570,Accused,5025,4432,0.95
1571,Accused,3661,3196,1.0
1572,Accused,3665,3202,0.85
1572,Accused,4986,4391,0.85
1573,Accused,3674,3208,1.0
1574,Accused,3677,3210,0.85
1574,Accused,5518,4873,0.85
1575,Accused,3681,3213,1.0
1576,Accused,3682,3214,0.9
1576,Accused,4257,3747,0.9
1576,Accused,5238,4625,0.85
1577,Accused,3690,3224,1.0
1578,Accused,3692,3225,1.0
1579,Accused,3711,3236,0.85
1579,Accused,3939,3455,0.85
1580,Accused,3713,3238,0.95
1580,Accused,5042,4450,0.95
1581,Accused,3716,3239,1.0
1581,Accused,4026,3529,1.0
1581,Accused,4464,3929,1.0
1582,Accused,3717,3239,0.85
1582,Accused,3872,3392,0.85
1583,Accused,3720,3241,1.0
1583,Accused,5664,4985,1.0
1584,Accused,3722,3242,1.0
1585,Accused,3734,3254,1.0
1586,Accused,3748,3269,1.0
1587,Accused,3750,3270,0.9
1587,Accused,4740,4180,0.9
1588,Accused,3753,3273,1.0
1589,Accused,3758,3276,0.9
1589,Accused,3838,3353,0.9
1590,Accused,3760,3279,1.0
1591,Accused,3767,3285,1.0
1591,Accused,4333,3825,1.0
1592,Accused,3779,3298,0.95
1592,Accused,4386,3866,0.95
1593,Accused,3781,3303,1.0
1594,Accused,3785,3304,0.95
1594,Accused,4870,4296,0.95
1595,Accused,3786,3304,1.0
1596,Accused,3790,3309,0.95
1596,Accused,4693,4130,0.95
1597,Accused,3794,3315,0.95
1597,Accused,5123,4524,0.95
1598,Accused,3795,3316,0.85
1598,Accused,5600,4937,0.85
1599,Accused,3797,3318,0.95
1599,Accused,3809,3331,0.95
1599,Accused,5068,4477,0.95
1600,Accused,3801,3321,1.0
1600,Accused,5471,4838,1.0
1601,Accused,3802,3321,0.85
